flight_id,airline_code,route_id,date_key,departure_time,arrival_time,dep_hour,duration_minutes,expected_duration,delay_minutes,is_delayed,is_early,is_severe_delay,is_overnight,is_duration_outlier,is_anomaly,anomaly_reason
6F029,6F,6,20260420,2026-04-20 07:31:41.701,2026-04-20 11:45:41.701,7,254,170,84,True,False,False,False,False,False,
6F056,6F,10,20260420,2026-04-20 07:00:41.701,2026-04-20 08:49:41.701,7,109,180,-71,False,True,False,False,False,False,
AI062,AI,29,20260420,2026-04-20 06:49:41.701,2026-04-20 07:25:41.701,6,36,176,-140,False,True,False,False,False,False,
UK034,UK,16,20260420,2026-04-20 06:47:41.701,2026-04-20 10:11:41.701,6,204,191,13,False,False,False,False,False,False,
UK079,UK,16,20260420,2026-04-20 06:43:41.702,2026-04-20 10:34:41.702,6,231,191,40,True,False,False,False,False,False,
AI135,AI,1,20260420,2026-04-20 06:40:41.702,2026-04-20 09:21:41.702,6,161,140,21,False,False,False,False,False,False,
SJ061,SJ,26,20260420,2026-04-20 06:38:41.701,2026-04-20 09:35:41.701,6,177,177,0,False,False,False,False,False,False,
AI047,AI,15,20260420,2026-04-20 06:36:41.701,2026-04-20 07:23:41.701,6,47,165,-118,False,True,False,False,False,False,
UK210,UK,18,20260420,2026-04-20 06:35:41.704,2026-04-20 07:30:41.704,6,55,144,-89,False,True,False,False,False,False,
AI088,AI,29,20260420,2026-04-20 06:34:41.702,2026-04-20 10:10:41.702,6,216,176,40,True,False,False,False,False,False,
UK177,UK,19,20260420,2026-04-20 06:21:41.703,2026-04-20 10:50:41.703,6,269,177,92,True,False,True,False,False,True,severe_delay
AI128,AI,7,20260420,2026-04-20 06:07:41.702,2026-04-20 10:03:41.702,6,236,170,66,True,False,False,False,False,False,
AI158,AI,13,20260420,2026-04-20 06:04:41.703,2026-04-20 09:01:41.703,6,177,140,37,True,False,False,False,False,False,
UK206,UK,26,20260420,2026-04-20 06:01:41.703,2026-04-20 10:34:41.703,6,273,177,96,True,False,True,False,False,True,severe_delay
SJ138,SJ,1,20260420,2026-04-20 05:55:41.702,2026-04-20 06:43:41.702,5,48,140,-92,False,True,False,False,False,False,
AI034,AI,17,20260420,2026-04-20 05:48:41.701,2026-04-20 10:31:41.701,5,283,176,107,True,False,True,False,False,True,severe_delay
AI012,AI,7,20260420,2026-04-20 05:44:41.701,2026-04-20 09:47:41.701,5,243,170,73,True,False,False,False,False,False,
6F083,6F,3,20260420,2026-04-20 05:24:41.702,2026-04-20 06:03:41.702,5,39,125,-86,False,True,False,False,False,False,
SJ083,SJ,26,20260420,2026-04-20 05:13:41.702,2026-04-20 08:17:41.702,5,184,177,7,False,False,False,False,False,False,
SJ186,SJ,13,20260420,2026-04-20 05:11:41.703,2026-04-20 07:22:41.703,5,131,140,-9,False,False,False,False,False,False,
UK001,UK,13,20260420,2026-04-20 05:06:41.700,2026-04-20 06:31:41.700,5,85,140,-55,False,True,False,False,False,False,
AI217,AI,11,20260420,2026-04-20 04:57:41.703,2026-04-20 07:14:41.703,4,137,167,-30,False,False,False,False,False,False,
6F178,6F,7,20260420,2026-04-20 04:48:41.703,2026-04-20 09:11:41.703,4,263,170,93,True,False,True,False,False,True,severe_delay
UK015,UK,1,20260420,2026-04-20 04:46:41.701,2026-04-20 06:33:41.701,4,107,140,-33,False,True,False,False,False,False,
AI112,AI,16,20260420,2026-04-20 04:41:41.702,2026-04-20 08:24:41.702,4,223,191,32,True,False,False,False,False,False,
UK100,UK,11,20260420,2026-04-20 04:40:41.702,2026-04-20 07:12:41.702,4,152,167,-15,False,False,False,False,False,False,
6F133,6F,26,20260420,2026-04-20 04:38:41.702,2026-04-20 06:25:41.702,4,107,177,-70,False,True,False,False,False,False,
AI227,AI,5,20260420,2026-04-20 04:31:41.703,2026-04-20 08:17:41.703,4,226,219,7,False,False,False,False,False,False,
UK093,UK,23,20260420,2026-04-20 04:31:41.702,2026-04-20 05:21:41.702,4,50,177,-127,False,True,False,False,False,False,
UK203,UK,4,20260420,2026-04-20 04:12:41.703,2026-04-20 05:24:41.703,4,72,167,-95,False,True,False,False,False,False,
UK154,UK,30,20260420,2026-04-20 04:00:41.703,2026-04-20 07:57:41.703,4,237,164,73,True,False,False,False,False,False,
UK073,UK,2,20260420,2026-04-20 03:59:41.702,2026-04-20 08:09:41.702,3,250,97,153,True,False,True,False,False,True,severe_delay
AI164,AI,16,20260420,2026-04-20 03:57:41.703,2026-04-20 05:45:41.703,3,108,191,-83,False,True,False,False,False,False,
UK008,UK,11,20260420,2026-04-20 03:57:41.701,2026-04-20 04:34:41.701,3,37,167,-130,False,True,False,False,False,False,
UK051,UK,24,20260420,2026-04-20 03:55:41.701,2026-04-20 06:55:41.701,3,180,196,-16,False,False,False,False,False,False,
UK208,UK,18,20260420,2026-04-20 03:54:41.704,2026-04-20 08:51:41.704,3,297,144,153,True,False,True,False,True,True,severe_delay;duration_outlier
AI150,AI,8,20260420,2026-04-20 03:51:41.703,2026-04-20 04:38:41.703,3,47,157,-110,False,True,False,False,False,False,
AI189,AI,13,20260420,2026-04-20 03:44:41.703,2026-04-20 05:32:41.703,3,108,140,-32,False,True,False,False,False,False,
6F230,6F,11,20260420,2026-04-20 03:34:41.704,2026-04-20 06:47:41.704,3,193,167,26,False,False,False,False,False,False,
6F169,6F,8,20260420,2026-04-20 03:27:41.703,2026-04-20 08:06:41.703,3,279,157,122,True,False,True,False,False,True,severe_delay
AI205,AI,1,20260420,2026-04-20 03:26:41.703,2026-04-20 05:14:41.703,3,108,140,-32,False,True,False,False,False,False,
AI103,AI,1,20260420,2026-04-20 03:26:41.702,2026-04-20 04:04:41.702,3,38,140,-102,False,True,False,False,False,False,
6F250,6F,16,20260420,2026-04-20 03:26:41.701,2026-04-20 07:30:41.701,3,244,191,53,True,False,False,False,False,False,
AI246,AI,6,20260420,2026-04-20 03:22:41.704,2026-04-20 06:41:41.704,3,199,170,29,False,False,False,False,False,False,
6F187,6F,10,20260420,2026-04-20 03:19:41.703,2026-04-20 07:37:41.703,3,258,180,78,True,False,False,False,False,False,
AI082,AI,18,20260420,2026-04-20 03:19:41.702,2026-04-20 06:01:41.702,3,162,144,18,False,False,False,False,False,False,
UK116,UK,12,20260420,2026-04-20 03:18:41.702,2026-04-20 07:06:41.702,3,228,174,54,True,False,False,False,False,False,
SJ169,SJ,10,20260420,2026-04-20 03:10:41.703,2026-04-20 07:56:41.703,3,286,180,106,True,False,True,False,False,True,severe_delay
AI175,AI,9,20260420,2026-04-20 03:08:41.703,2026-04-20 06:55:41.703,3,227,208,19,False,False,False,False,False,False,
SJ098,SJ,25,20260420,2026-04-20 03:02:41.702,2026-04-20 03:37:41.702,3,35,141,-106,False,True,False,False,False,False,
SJ191,SJ,1,20260420,2026-04-20 03:01:41.703,2026-04-20 04:23:41.703,3,82,140,-58,False,True,False,False,False,False,
SJ017,SJ,20,20260420,2026-04-20 02:57:41.701,2026-04-20 05:00:41.701,2,123,184,-61,False,True,False,False,False,False,
UK188,UK,26,20260420,2026-04-20 02:55:41.703,2026-04-20 03:44:41.703,2,49,177,-128,False,True,False,False,False,False,
AI196,AI,30,20260420,2026-04-20 02:52:41.703,2026-04-20 04:25:41.703,2,93,164,-71,False,True,False,False,False,False,
AI068,AI,6,20260420,2026-04-20 02:48:41.702,2026-04-20 04:48:42.000,2,120,170,-50,False,True,False,False,False,False,
SJ097,SJ,7,20260420,2026-04-20 02:37:41.702,2026-04-20 05:27:41.702,2,170,170,0,False,False,False,False,False,False,
SJ030,SJ,19,20260420,2026-04-20 02:36:41.701,2026-04-20 03:19:41.701,2,43,177,-134,False,True,False,False,False,False,
6F179,6F,25,20260420,2026-04-20 02:25:41.703,2026-04-20 06:40:41.703,2,255,141,114,True,False,True,False,False,True,severe_delay
6F156,6F,27,20260420,2026-04-20 02:23:41.703,2026-04-20 04:57:41.703,2,154,173,-19,False,False,False,False,False,False,
SJ057,SJ,7,20260420,2026-04-20 02:17:41.701,2026-04-20 05:29:41.701,2,192,170,22,False,False,False,False,False,False,
6F036,6F,11,20260420,2026-04-20 02:14:41.701,2026-04-20 06:57:41.701,2,283,167,116,True,False,True,False,False,True,severe_delay
6F201,6F,12,20260420,2026-04-20 02:09:41.703,2026-04-20 06:49:41.703,2,280,174,106,True,False,True,False,False,True,severe_delay
6F143,6F,13,20260420,2026-04-20 02:09:41.702,2026-04-20 06:08:41.702,2,239,140,99,True,False,True,False,False,True,severe_delay
6F177,6F,25,20260420,2026-04-20 02:03:41.703,2026-04-20 04:25:41.703,2,142,141,1,False,False,False,False,False,False,
6F031,6F,6,20260420,2026-04-20 02:00:41.701,2026-04-20 06:37:41.701,2,277,170,107,True,False,True,False,False,True,severe_delay
UK165,UK,16,20260420,2026-04-20 01:51:41.703,2026-04-20 06:04:41.703,1,253,191,62,True,False,False,False,False,False,
6F122,6F,16,20260420,2026-04-20 01:44:41.702,2026-04-20 05:28:41.702,1,224,191,33,True,False,False,False,False,False,
AI009,AI,18,20260420,2026-04-20 01:31:41.701,2026-04-20 04:05:41.701,1,154,144,10,False,False,False,False,False,False,
6F046,6F,16,20260420,2026-04-20 01:27:41.701,2026-04-20 05:08:41.701,1,221,191,30,False,False,False,False,False,False,
AI051,AI,26,20260420,2026-04-20 01:27:41.701,2026-04-20 02:22:41.701,1,55,177,-122,False,True,False,False,False,False,
UK222,UK,7,20260420,2026-04-20 01:22:41.704,2026-04-20 02:57:41.704,1,95,170,-75,False,True,False,False,False,False,
SJ127,SJ,8,20260420,2026-04-20 01:21:41.702,2026-04-20 03:58:41.702,1,157,157,0,False,False,False,False,False,False,
AI226,AI,4,20260420,2026-04-20 01:19:41.703,2026-04-20 04:08:41.703,1,169,167,2,False,False,False,False,False,False,
AI216,AI,7,20260420,2026-04-20 01:10:41.703,2026-04-20 02:34:41.703,1,84,170,-86,False,True,False,False,False,False,
6F058,6F,7,20260420,2026-04-20 01:04:41.701,2026-04-20 03:33:41.701,1,149,170,-21,False,False,False,False,False,False,
SJ207,SJ,18,20260420,2026-04-20 00:52:41.703,2026-04-20 04:05:41.703,0,193,144,49,True,False,False,False,False,False,
SJ198,SJ,12,20260420,2026-04-20 00:47:41.703,2026-04-20 05:28:41.703,0,281,174,107,True,False,True,False,False,True,severe_delay
SJ108,SJ,4,20260420,2026-04-20 00:40:41.702,2026-04-20 03:16:41.702,0,156,167,-11,False,False,False,False,False,False,
SJ155,SJ,18,20260420,2026-04-20 00:38:41.702,2026-04-20 05:38:41.702,0,300,144,156,True,False,True,False,True,True,severe_delay;duration_outlier
6F193,6F,10,20260420,2026-04-20 00:34:41.703,2026-04-20 02:32:41.703,0,118,180,-62,False,True,False,False,False,False,
6F019,6F,1,20260420,2026-04-20 00:19:41.701,2026-04-20 04:14:41.701,0,235,140,95,True,False,True,False,False,True,severe_delay
AI102,AI,11,20260420,2026-04-20 00:17:41.702,2026-04-20 05:08:41.702,0,291,167,124,True,False,True,False,False,True,severe_delay
6F166,6F,7,20260420,2026-04-20 00:03:41.703,2026-04-20 04:33:41.703,0,270,170,100,True,False,True,False,False,True,severe_delay
UK175,UK,1,20260419,2026-04-19 23:56:41.703,2026-04-20 03:18:41.703,23,202,140,62,True,False,False,True,False,True,overnight
6F010,6F,16,20260419,2026-04-19 23:53:41.701,2026-04-20 03:44:41.701,23,231,191,40,True,False,False,True,False,True,overnight
AI234,AI,10,20260419,2026-04-19 23:50:41.704,2026-04-20 01:34:41.704,23,104,180,-76,False,True,False,True,False,True,overnight
UK135,UK,24,20260419,2026-04-19 23:50:41.702,2026-04-20 01:43:41.702,23,113,196,-83,False,True,False,True,False,True,overnight
6F272,6F,25,20260419,2026-04-19 23:35:41.702,2026-04-20 00:22:41.702,23,47,141,-94,False,True,False,True,False,True,overnight
AI061,AI,7,20260419,2026-04-19 23:31:41.701,2026-04-20 01:02:41.701,23,91,170,-79,False,True,False,True,False,True,overnight
6F070,6F,24,20260419,2026-04-19 23:23:41.701,2026-04-20 02:24:41.701,23,181,196,-15,False,False,False,True,False,True,overnight
AI015,AI,2,20260419,2026-04-19 23:21:41.701,2026-04-20 01:15:41.701,23,114,97,17,False,False,False,True,False,True,overnight
SJ076,SJ,20,20260419,2026-04-19 23:01:41.701,2026-04-20 02:02:41.701,23,181,184,-3,False,False,False,True,False,True,overnight
SJ029,SJ,24,20260419,2026-04-19 22:55:41.701,2026-04-20 00:22:41.701,22,87,196,-109,False,True,False,True,False,True,overnight
SJ194,SJ,13,20260419,2026-04-19 22:46:41.703,2026-04-20 02:31:41.703,22,225,140,85,True,False,False,True,False,True,overnight
AI235,AI,4,20260419,2026-04-19 22:45:41.704,2026-04-20 02:12:41.704,22,207,167,40,True,False,False,True,False,True,overnight
SJ048,SJ,26,20260419,2026-04-19 22:43:41.701,2026-04-20 00:19:41.701,22,96,177,-81,False,True,False,True,False,True,overnight
SJ114,SJ,24,20260419,2026-04-19 22:42:41.702,2026-04-20 02:02:41.702,22,200,196,4,False,False,False,True,False,True,overnight
SJ146,SJ,21,20260419,2026-04-19 22:37:41.702,2026-04-20 00:33:41.702,22,116,136,-20,False,False,False,True,False,True,overnight
UK041,UK,25,20260419,2026-04-19 22:37:41.701,2026-04-19 23:44:41.701,22,67,141,-74,False,True,False,False,False,False,
6F075,6F,7,20260419,2026-04-19 22:20:41.702,2026-04-20 03:02:41.702,22,282,170,112,True,False,True,True,False,True,severe_delay;overnight
SJ020,SJ,1,20260419,2026-04-19 22:18:41.701,2026-04-20 02:27:41.701,22,249,140,109,True,False,True,True,False,True,severe_delay;overnight
SJ099,SJ,26,20260419,2026-04-19 22:14:41.702,2026-04-20 00:34:41.702,22,140,177,-37,False,True,False,True,False,True,overnight
6F078,6F,7,20260419,2026-04-19 22:04:41.702,2026-04-19 23:37:41.702,22,93,170,-77,False,True,False,False,False,False,
UK219,UK,9,20260419,2026-04-19 22:03:41.704,2026-04-20 02:21:41.704,22,258,208,50,True,False,False,True,False,True,overnight
UK223,UK,13,20260419,2026-04-19 21:58:41.704,2026-04-19 22:30:41.704,21,32,140,-108,False,True,False,False,True,True,duration_outlier
UK227,UK,9,20260419,2026-04-19 21:57:41.704,2026-04-20 01:47:41.704,21,230,208,22,False,False,False,True,False,True,overnight
6F260,6F,13,20260419,2026-04-19 21:51:41.702,2026-04-20 01:14:41.702,21,203,140,63,True,False,False,True,False,True,overnight
AI096,AI,13,20260419,2026-04-19 21:48:41.702,2026-04-20 02:46:41.702,21,298,140,158,True,False,True,True,True,True,severe_delay;overnight;duration_outlier
6F022,6F,26,20260419,2026-04-19 21:46:41.701,2026-04-20 02:05:41.701,21,259,177,82,True,False,False,True,False,True,overnight
6F237,6F,25,20260419,2026-04-19 21:41:41.704,2026-04-20 00:44:41.704,21,183,141,42,True,False,False,True,False,True,overnight
UK146,UK,10,20260419,2026-04-19 21:40:41.703,2026-04-20 00:08:41.703,21,148,180,-32,False,True,False,True,False,True,overnight
SJ015,SJ,7,20260419,2026-04-19 21:40:41.701,2026-04-19 22:52:41.701,21,72,170,-98,False,True,False,False,False,False,
AI108,AI,2,20260419,2026-04-19 21:32:41.702,2026-04-20 00:17:41.702,21,165,97,68,True,False,False,True,False,True,overnight
UK020,UK,26,20260419,2026-04-19 21:23:41.701,2026-04-19 22:38:41.701,21,75,177,-102,False,True,False,False,False,False,
6F113,6F,7,20260419,2026-04-19 21:04:41.702,2026-04-20 01:30:41.702,21,266,170,96,True,False,True,True,False,True,severe_delay;overnight
6F112,6F,24,20260419,2026-04-19 21:00:41.702,2026-04-19 23:16:41.702,21,136,196,-60,False,True,False,False,False,False,
6F246,6F,24,20260419,2026-04-19 21:00:41.702,2026-04-19 23:16:41.702,21,136,196,-60,False,True,False,False,False,False,
UK158,UK,10,20260419,2026-04-19 20:49:41.703,2026-04-19 21:22:41.703,20,33,180,-147,False,True,False,False,True,True,duration_outlier
UK159,UK,11,20260419,2026-04-19 20:45:41.703,2026-04-19 23:32:41.703,20,167,167,0,False,False,False,False,False,False,
UK084,UK,29,20260419,2026-04-19 20:44:41.702,2026-04-20 00:20:41.702,20,216,176,40,True,False,False,True,False,True,overnight
SJ206,SJ,18,20260419,2026-04-19 20:43:41.703,2026-04-20 01:21:41.703,20,278,144,134,True,False,True,True,False,True,severe_delay;overnight
UK044,UK,1,20260419,2026-04-19 20:31:41.701,2026-04-19 23:29:41.701,20,178,140,38,True,False,False,False,False,False,
SJ036,SJ,19,20260419,2026-04-19 20:24:41.701,2026-04-19 23:54:41.701,20,210,177,33,True,False,False,False,False,False,
6F176,6F,13,20260419,2026-04-19 20:23:42.000,2026-04-19 23:23:42.000,20,180,140,40,True,False,False,False,False,False,
6F148,6F,12,20260419,2026-04-19 20:23:41.703,2026-04-19 22:30:41.703,20,127,174,-47,False,True,False,False,False,False,
6F202,6F,21,20260419,2026-04-19 20:18:41.703,2026-04-19 23:48:41.703,20,210,136,74,True,False,False,False,False,False,
6F071,6F,18,20260419,2026-04-19 20:18:41.702,2026-04-20 00:31:41.702,20,253,144,109,True,False,True,True,False,True,severe_delay;overnight
AI105,AI,13,20260419,2026-04-19 20:16:41.702,2026-04-19 22:03:41.702,20,107,140,-33,False,True,False,False,False,False,
AI241,AI,21,20260419,2026-04-19 20:11:41.704,2026-04-19 22:18:41.704,20,127,136,-9,False,False,False,False,False,False,
SJ162,SJ,19,20260419,2026-04-19 20:11:41.703,2026-04-19 22:30:41.703,20,139,177,-38,False,True,False,False,False,False,
6F003,6F,22,20260419,2026-04-19 20:06:41.700,2026-04-19 23:13:41.700,20,187,150,37,True,False,False,False,False,False,
6F249,6F,22,20260419,2026-04-19 20:06:41.700,2026-04-19 23:13:41.700,20,187,150,37,True,False,False,False,False,False,
AI237,AI,7,20260419,2026-04-19 19:58:41.704,2026-04-19 23:13:41.704,19,195,170,25,False,False,False,False,False,False,
SJ134,SJ,7,20260419,2026-04-19 19:58:41.702,2026-04-20 00:15:41.702,19,257,170,87,True,False,False,True,False,True,overnight
AI071,AI,10,20260419,2026-04-19 19:55:41.702,2026-04-19 22:58:41.702,19,183,180,3,False,False,False,False,False,False,
6F118,6F,14,20260419,2026-04-19 19:52:41.702,2026-04-19 21:01:41.702,19,69,150,-81,False,True,False,False,False,False,
6F014,6F,20,20260419,2026-04-19 19:42:41.701,2026-04-19 23:15:41.701,19,213,184,29,False,False,False,False,False,False,
6F065,6F,26,20260419,2026-04-19 19:40:41.701,2026-04-19 22:23:41.701,19,163,177,-14,False,False,False,False,False,False,
6F271,6F,25,20260419,2026-04-19 19:33:41.702,2026-04-19 22:52:41.702,19,199,141,58,True,False,False,False,False,False,
SJ070,SJ,28,20260419,2026-04-19 18:55:41.701,2026-04-19 20:48:41.701,18,113,132,-19,False,False,False,False,False,False,
6F007,6F,25,20260419,2026-04-19 18:55:41.701,2026-04-19 19:54:41.701,18,59,141,-82,False,True,False,False,False,False,
UK007,UK,19,20260419,2026-04-19 18:50:41.701,2026-04-19 21:04:41.701,18,134,177,-43,False,True,False,False,False,False,
SJ192,SJ,22,20260419,2026-04-19 18:45:42.000,2026-04-19 23:45:42.000,18,300,150,150,True,False,True,False,True,True,severe_delay;duration_outlier
AI097,AI,25,20260419,2026-04-19 18:42:41.702,2026-04-19 23:34:41.702,18,292,141,151,True,False,True,False,False,True,severe_delay
6F256,6F,7,20260419,2026-04-19 18:40:41.702,2026-04-19 19:13:41.702,18,33,170,-137,False,True,False,False,True,True,duration_outlier
UK047,UK,4,20260419,2026-04-19 18:40:41.701,2026-04-19 22:45:41.701,18,245,167,78,True,False,False,False,False,False,
AI024,AI,27,20260419,2026-04-19 18:38:41.701,2026-04-19 19:45:41.701,18,67,173,-106,False,True,False,False,False,False,
UK113,UK,13,20260419,2026-04-19 18:34:41.702,2026-04-19 22:58:41.702,18,264,140,124,True,False,True,False,False,True,severe_delay
SJ163,SJ,19,20260419,2026-04-19 18:32:41.703,2026-04-19 23:08:41.703,18,276,177,99,True,False,True,False,False,True,severe_delay
SJ208,SJ,19,20260419,2026-04-19 18:32:41.703,2026-04-19 19:33:41.703,18,61,177,-116,False,True,False,False,False,False,
SJ221,SJ,30,20260419,2026-04-19 18:31:41.703,2026-04-19 23:17:41.703,18,286,164,122,True,False,True,False,False,True,severe_delay
SJ084,SJ,25,20260419,2026-04-19 18:31:41.702,2026-04-19 19:30:41.702,18,59,141,-82,False,True,False,False,False,False,
6F127,6F,22,20260419,2026-04-19 18:27:41.702,2026-04-19 22:28:41.702,18,241,150,91,True,False,True,False,False,True,severe_delay
AI122,AI,7,20260419,2026-04-19 18:25:41.702,2026-04-19 22:36:41.702,18,251,170,81,True,False,False,False,False,False,
AI139,AI,25,20260419,2026-04-19 18:23:41.702,2026-04-19 19:24:41.702,18,61,141,-80,False,True,False,False,False,False,
UK149,UK,29,20260419,2026-04-19 18:22:41.703,2026-04-19 23:08:41.703,18,286,176,110,True,False,True,False,False,True,severe_delay
AI149,AI,9,20260419,2026-04-19 18:19:41.703,2026-04-19 21:36:41.703,18,197,208,-11,False,False,False,False,False,False,
SJ243,SJ,3,20260419,2026-04-19 18:17:41.704,2026-04-19 23:03:41.704,18,286,125,161,True,False,True,False,False,True,severe_delay
AI053,AI,13,20260419,2026-04-19 18:04:41.701,2026-04-19 22:19:41.701,18,255,140,115,True,False,True,False,False,True,severe_delay
UK061,UK,1,20260419,2026-04-19 17:58:41.701,2026-04-19 19:48:41.701,17,110,140,-30,False,False,False,False,False,False,
SJ004,SJ,29,20260419,2026-04-19 17:52:41.701,2026-04-19 21:01:41.701,17,189,176,13,False,False,False,False,False,False,
AI173,AI,24,20260419,2026-04-19 17:36:41.703,2026-04-19 22:27:41.703,17,291,196,95,True,False,True,False,False,True,severe_delay
6F085,6F,25,20260419,2026-04-19 17:32:41.702,2026-04-19 19:32:42.000,17,120,141,-21,False,False,False,False,False,False,
AI252,AI,24,20260419,2026-04-19 17:30:41.704,2026-04-19 21:54:41.704,17,264,196,68,True,False,False,False,False,False,
SJ109,SJ,8,20260419,2026-04-19 17:24:41.702,2026-04-19 20:28:41.702,17,184,157,27,False,False,False,False,False,False,
UK123,UK,8,20260419,2026-04-19 17:24:41.702,2026-04-19 20:18:41.702,17,174,157,17,False,False,False,False,False,False,
6F125,6F,7,20260419,2026-04-19 17:09:41.702,2026-04-19 21:13:41.702,17,244,170,74,True,False,False,False,False,False,
UK183,UK,2,20260419,2026-04-19 17:07:41.703,2026-04-19 18:30:41.703,17,83,97,-14,False,False,False,False,False,False,
AI110,AI,7,20260419,2026-04-19 17:07:41.702,2026-04-19 22:00:41.702,17,293,170,123,True,False,True,False,False,True,severe_delay
UK105,UK,14,20260419,2026-04-19 17:04:41.702,2026-04-19 18:11:41.702,17,67,150,-83,False,True,False,False,False,False,
6F128,6F,24,20260419,2026-04-19 16:56:41.702,2026-04-19 18:03:41.702,16,67,196,-129,False,True,False,False,False,False,
6F224,6F,20,20260419,2026-04-19 16:53:41.704,2026-04-19 18:52:41.704,16,119,184,-65,False,True,False,False,False,False,
SJ130,SJ,8,20260419,2026-04-19 16:53:41.702,2026-04-19 20:53:41.702,16,240,157,83,True,False,False,False,False,False,
AI224,AI,19,20260419,2026-04-19 16:51:41.703,2026-04-19 21:36:41.703,16,285,177,108,True,False,True,False,False,True,severe_delay
SJ182,SJ,12,20260419,2026-04-19 16:48:41.703,2026-04-19 17:36:41.703,16,48,174,-126,False,True,False,False,False,False,
UK164,UK,9,20260419,2026-04-19 16:46:41.703,2026-04-19 21:10:41.703,16,264,208,56,True,False,False,False,False,False,
AI161,AI,12,20260419,2026-04-19 16:40:41.703,2026-04-19 19:40:41.703,16,180,174,6,False,False,False,False,False,False,
6F206,6F,17,20260419,2026-04-19 16:39:41.703,2026-04-19 20:59:41.703,16,260,176,84,True,False,False,False,False,False,
SJ204,SJ,13,20260419,2026-04-19 16:34:41.703,2026-04-19 18:15:41.703,16,101,140,-39,False,True,False,False,False,False,
AI206,AI,15,20260419,2026-04-19 16:30:41.703,2026-04-19 20:01:41.703,16,211,165,46,True,False,False,False,False,False,
6F140,6F,14,20260419,2026-04-19 16:30:41.702,2026-04-19 18:21:41.702,16,111,150,-39,False,True,False,False,False,False,
6F253,6F,26,20260419,2026-04-19 16:26:41.703,2026-04-19 18:24:41.703,16,118,177,-59,False,True,False,False,False,False,
SJ203,SJ,19,20260419,2026-04-19 16:22:41.703,2026-04-19 18:27:41.703,16,125,177,-52,False,True,False,False,False,False,
SJ161,SJ,26,20260419,2026-04-19 16:22:41.703,2026-04-19 17:04:41.703,16,42,177,-135,False,True,False,False,False,False,
AI098,AI,25,20260419,2026-04-19 16:01:41.702,2026-04-19 18:11:41.702,16,130,141,-11,False,False,False,False,False,False,
AI168,AI,18,20260419,2026-04-19 15:50:41.703,2026-04-19 20:20:41.703,15,270,144,126,True,False,True,False,False,True,severe_delay
UK190,UK,16,20260419,2026-04-19 15:49:41.703,2026-04-19 18:53:41.703,15,184,191,-7,False,False,False,False,False,False,
AI085,AI,19,20260419,2026-04-19 15:45:41.702,2026-04-19 20:33:41.702,15,288,177,111,True,False,True,False,False,True,severe_delay
AI076,AI,1,20260419,2026-04-19 15:37:41.702,2026-04-19 16:12:41.702,15,35,140,-105,False,True,False,False,False,False,
UK130,UK,26,20260419,2026-04-19 15:36:41.702,2026-04-19 19:43:41.702,15,247,177,70,True,False,False,False,False,False,
6F038,6F,25,20260419,2026-04-19 15:36:41.701,2026-04-19 19:33:41.701,15,237,141,96,True,False,True,False,False,True,severe_delay
UK110,UK,24,20260419,2026-04-19 15:26:41.702,2026-04-19 20:13:41.702,15,287,196,91,True,False,True,False,False,True,severe_delay
SJ013,SJ,20,20260419,2026-04-19 15:25:41.701,2026-04-19 19:54:41.701,15,269,184,85,True,False,False,False,False,False,
AI039,AI,26,20260419,2026-04-19 15:24:41.701,2026-04-19 18:56:41.701,15,212,177,35,True,False,False,False,False,False,
AI248,AI,13,20260419,2026-04-19 15:17:41.704,2026-04-19 16:35:41.704,15,78,140,-62,False,True,False,False,False,False,
6F199,6F,20,20260419,2026-04-19 15:15:41.703,2026-04-19 17:32:41.703,15,137,184,-47,False,True,False,False,False,False,
AI225,AI,6,20260419,2026-04-19 15:05:41.703,2026-04-19 16:01:41.703,15,56,170,-114,False,True,False,False,False,False,
SJ028,SJ,12,20260419,2026-04-19 15:04:41.701,2026-04-19 19:32:41.701,15,268,174,94,True,False,True,False,False,True,severe_delay
SJ012,SJ,21,20260419,2026-04-19 15:01:41.701,2026-04-19 16:12:41.701,15,71,136,-65,False,True,False,False,False,False,
SJ131,SJ,30,20260419,2026-04-19 15:00:41.702,2026-04-19 16:07:41.702,15,67,164,-97,False,True,False,False,False,False,
AI010,AI,9,20260419,2026-04-19 15:00:41.701,2026-04-19 19:48:41.701,15,288,208,80,True,False,False,False,False,False,
6F020,6F,9,20260419,2026-04-19 14:58:41.701,2026-04-19 16:43:41.701,14,105,208,-103,False,True,False,False,False,False,
SJ038,SJ,3,20260419,2026-04-19 14:57:41.701,2026-04-19 17:46:41.701,14,169,125,44,True,False,False,False,False,False,
UK204,UK,3,20260419,2026-04-19 14:46:41.703,2026-04-19 16:24:41.703,14,98,125,-27,False,False,False,False,False,False,
AI036,AI,7,20260419,2026-04-19 14:45:41.701,2026-04-19 16:16:41.701,14,91,170,-79,False,True,False,False,False,False,
AI100,AI,12,20260419,2026-04-19 14:42:41.702,2026-04-19 18:22:41.702,14,220,174,46,True,False,False,False,False,False,
SJ215,SJ,13,20260419,2026-04-19 14:37:41.703,2026-04-19 16:12:41.703,14,95,140,-45,False,True,False,False,False,False,
UK155,UK,30,20260419,2026-04-19 14:34:41.703,2026-04-19 18:37:41.703,14,243,164,79,True,False,False,False,False,False,
